2010,American Denatal Association ,CASEY  MARANTO,12499.5
2011,American Traffic Solutions,CASEY  MARANTO,3571.285714285714
2012,American Traffic Solutions,CASEY  MARANTO,3571.285714285714
2013,American Traffic Solutions,CASEY  MARANTO,3571.285714285714
2014,American Traffic Solutions,CASEY  MARANTO,3571.285714285714
2015,American Traffic Solutions,CASEY  MARANTO,3571.285714285714
2016,American Traffic Solutions,CASEY  MARANTO,3571.285714285714
2017,American Traffic Solutions,CASEY  MARANTO,3571.285714285714
2009,Associated Branch Pilots ,CASEY  MARANTO,2777.6666666666665
2010,Associated Branch Pilots ,CASEY  MARANTO,2777.6666666666665
2011,Associated Branch Pilots ,CASEY  MARANTO,2777.6666666666665
2012,Associated Branch Pilots ,CASEY  MARANTO,2777.6666666666665
2013,Associated Branch Pilots ,CASEY  MARANTO,2777.6666666666665
2014,Associated Branch Pilots ,CASEY  MARANTO,2777.6666666666665
2015,Associated Branch Pilots ,CASEY  MARANTO,2777.6666666666665
2016,Associated Branch Pilots ,CASEY  MARANTO,2777.6666666666665
2017,Associated Branch Pilots ,CASEY  MARANTO,2777.6666666666665
2009,Pipe Trades,HAMPTON SUTPHIN BARCLAY,2777.6666666666665
2010,Pipe Trades,HAMPTON SUTPHIN BARCLAY,2777.6666666666665
2011,Pipe Trades,HAMPTON SUTPHIN BARCLAY,2777.6666666666665
2012,Pipe Trades,HAMPTON SUTPHIN BARCLAY,2777.6666666666665
2013,Pipe Trades,HAMPTON SUTPHIN BARCLAY,2777.6666666666665
2014,Pipe Trades,HAMPTON SUTPHIN BARCLAY,2777.6666666666665
2015,Pipe Trades,HAMPTON SUTPHIN BARCLAY,2777.6666666666665
2016,Pipe Trades,HAMPTON SUTPHIN BARCLAY,2777.6666666666665
2017,Pipe Trades,HAMPTON SUTPHIN BARCLAY,2777.6666666666665
2009,"Unemployment Cost Solutions, LLC",JOSEPH WESLEY HAMM,24999.0
2009,American Insurance Association,LACEY  TOLEDANO,12499.5
2010,American Insurance Association,LACEY  TOLEDANO,12499.5
2015,Deep South Studios,LACEY  TOLEDANO,24999.0
2009,"Pinnacle Entertainment, Inc.",LACEY  TOLEDANO,37499.75
2010,"Pinnacle Entertainment, Inc.",LACEY  TOLEDANO,37499.75
2011,Professional Insurance Agents of Louisiana,LACEY  TOLEDANO,24999.0
2009,"Omega Protein, Inc.",MATTHEW  ZIMMERMAN,12499.5
2010,"Omega Protein, Inc.",MATTHEW  ZIMMERMAN,12499.5
2013,Altria Client Services Inc,DANA  PITRE,18749.75
2014,Altria Client Services Inc,DANA  PITRE,18749.75
2009,"Association of Louisiana Electric Cooperatives, Inc.",DANA  PITRE,3124.875
2010,"Association of Louisiana Electric Cooperatives, Inc.",DANA  PITRE,3124.875
2011,"Association of Louisiana Electric Cooperatives, Inc.",DANA  PITRE,3124.875
2012,"Association of Louisiana Electric Cooperatives, Inc.",DANA  PITRE,3124.875
2013,"Association of Louisiana Electric Cooperatives, Inc.",DANA  PITRE,3124.875
2014,"Association of Louisiana Electric Cooperatives, Inc.",DANA  PITRE,3124.875
2015,"Association of Louisiana Electric Cooperatives, Inc.",DANA  PITRE,3124.875
2016,"Association of Louisiana Electric Cooperatives, Inc.",DANA  PITRE,3124.875
2009,"Association of Louisiana Electric Cooperatives, Inc.",DANA  PITRE,6249.75
2010,"Association of Louisiana Electric Cooperatives, Inc.",DANA  PITRE,6249.75
2011,"Association of Louisiana Electric Cooperatives, Inc.",DANA  PITRE,6249.75
2012,"Association of Louisiana Electric Cooperatives, Inc.",DANA  PITRE,6249.75
2009,Calcasieu Parish Police Jury,DANA  PITRE,6249.75
2010,Calcasieu Parish Police Jury,DANA  PITRE,6249.75
2011,Calcasieu Parish Police Jury,DANA  PITRE,6249.75
2012,Calcasieu Parish Police Jury,DANA  PITRE,6249.75
2009,Calcasieu Parish Police Jury,DANA  PITRE,3124.875
2010,Calcasieu Parish Police Jury,DANA  PITRE,3124.875
2011,Calcasieu Parish Police Jury,DANA  PITRE,3124.875
2012,Calcasieu Parish Police Jury,DANA  PITRE,3124.875
2013,Calcasieu Parish Police Jury,DANA  PITRE,3124.875
2014,Calcasieu Parish Police Jury,DANA  PITRE,3124.875
2015,Calcasieu Parish Police Jury,DANA  PITRE,3124.875
2016,Calcasieu Parish Police Jury,DANA  PITRE,3124.875
2013,Altria Client Services Inc,III LEBLANC,18749.75
2014,Altria Client Services Inc,III LEBLANC,18749.75
2009,"Association of Louisiana Electric Cooperatives, Inc.",III LEBLANC,3124.875
2010,"Association of Louisiana Electric Cooperatives, Inc.",III LEBLANC,3124.875
2011,"Association of Louisiana Electric Cooperatives, Inc.",III LEBLANC,3124.875
2012,"Association of Louisiana Electric Cooperatives, Inc.",III LEBLANC,3124.875
2013,"Association of Louisiana Electric Cooperatives, Inc.",III LEBLANC,3124.875
2014,"Association of Louisiana Electric Cooperatives, Inc.",III LEBLANC,3124.875
2015,"Association of Louisiana Electric Cooperatives, Inc.",III LEBLANC,3124.875
2016,"Association of Louisiana Electric Cooperatives, Inc.",III LEBLANC,3124.875
2009,"Association of Louisiana Electric Cooperatives, Inc.",III LEBLANC,6249.75
2010,"Association of Louisiana Electric Cooperatives, Inc.",III LEBLANC,6249.75
2011,"Association of Louisiana Electric Cooperatives, Inc.",III LEBLANC,6249.75
2012,"Association of Louisiana Electric Cooperatives, Inc.",III LEBLANC,6249.75
2009,Calcasieu Parish Police Jury,III LEBLANC,6249.75
2010,Calcasieu Parish Police Jury,III LEBLANC,6249.75
2011,Calcasieu Parish Police Jury,III LEBLANC,6249.75
2012,Calcasieu Parish Police Jury,III LEBLANC,6249.75
2009,Calcasieu Parish Police Jury,III LEBLANC,3124.875
2010,Calcasieu Parish Police Jury,III LEBLANC,3124.875
2011,Calcasieu Parish Police Jury,III LEBLANC,3124.875
2012,Calcasieu Parish Police Jury,III LEBLANC,3124.875
2013,Calcasieu Parish Police Jury,III LEBLANC,3124.875
2014,Calcasieu Parish Police Jury,III LEBLANC,3124.875
2015,Calcasieu Parish Police Jury,III LEBLANC,3124.875
2016,Calcasieu Parish Police Jury,III LEBLANC,3124.875
2013,Altria Client Services Inc,DONNA B CARVILLE,18749.75
2014,Altria Client Services Inc,DONNA B CARVILLE,18749.75
2009,"Association of Louisiana Electric Cooperatives, Inc.",DONNA B CARVILLE,3124.875
2010,"Association of Louisiana Electric Cooperatives, Inc.",DONNA B CARVILLE,3124.875
2011,"Association of Louisiana Electric Cooperatives, Inc.",DONNA B CARVILLE,3124.875
2012,"Association of Louisiana Electric Cooperatives, Inc.",DONNA B CARVILLE,3124.875
2013,"Association of Louisiana Electric Cooperatives, Inc.",DONNA B CARVILLE,3124.875
2014,"Association of Louisiana Electric Cooperatives, Inc.",DONNA B CARVILLE,3124.875
2015,"Association of Louisiana Electric Cooperatives, Inc.",DONNA B CARVILLE,3124.875
2016,"Association of Louisiana Electric Cooperatives, Inc.",DONNA B CARVILLE,3124.875
2009,"Association of Louisiana Electric Cooperatives, Inc.",DONNA B CARVILLE,6249.75
2010,"Association of Louisiana Electric Cooperatives, Inc.",DONNA B CARVILLE,6249.75
2011,"Association of Louisiana Electric Cooperatives, Inc.",DONNA B CARVILLE,6249.75
2012,"Association of Louisiana Electric Cooperatives, Inc.",DONNA B CARVILLE,6249.75
2009,Calcasieu Parish Police Jury,DONNA B CARVILLE,6249.75
2010,Calcasieu Parish Police Jury,DONNA B CARVILLE,6249.75
2011,Calcasieu Parish Police Jury,DONNA B CARVILLE,6249.75
2012,Calcasieu Parish Police Jury,DONNA B CARVILLE,6249.75
2009,Calcasieu Parish Police Jury,DONNA B CARVILLE,3124.875
2010,Calcasieu Parish Police Jury,DONNA B CARVILLE,3124.875
2011,Calcasieu Parish Police Jury,DONNA B CARVILLE,3124.875
2012,Calcasieu Parish Police Jury,DONNA B CARVILLE,3124.875
2013,Calcasieu Parish Police Jury,DONNA B CARVILLE,3124.875
2014,Calcasieu Parish Police Jury,DONNA B CARVILLE,3124.875
2015,Calcasieu Parish Police Jury,DONNA B CARVILLE,3124.875
2016,Calcasieu Parish Police Jury,DONNA B CARVILLE,3124.875
2009,Louisiana Associated General Contractors Inc,EUGENE  HICKOK,24999.0
2009,Warner Chilcott,CATHY F. GAUTREAUX,174999.5
2009,Warner Chilcott,R. DUANE COWART,174999.5
2009,Warner Chilcott,KRISTOPHER SCOTT KIRKPATRICK,174999.5
2009,Warner Chilcott,ALISON L OCMAND,174999.5
2009,Warner Chilcott,CHRIS  HOLMES,174999.5
2009,"Isle of Capri Casinos, Inc.",KENNETH E. PICKERING,4687.4375
2010,"Isle of Capri Casinos, Inc.",KENNETH E. PICKERING,4687.4375
2011,"Isle of Capri Casinos, Inc.",KENNETH E. PICKERING,4687.4375
2012,"Isle of Capri Casinos, Inc.",KENNETH E. PICKERING,4687.4375
2013,"Isle of Capri Casinos, Inc.",KENNETH E. PICKERING,4687.4375
2014,"Isle of Capri Casinos, Inc.",KENNETH E. PICKERING,4687.4375
2015,"Isle of Capri Casinos, Inc.",KENNETH E. PICKERING,4687.4375
2016,"Isle of Capri Casinos, Inc.",KENNETH E. PICKERING,4687.4375
2009,"Isle of Capri Casinos, Inc.",LEMMIE D. WALKER,4687.4375
2010,"Isle of Capri Casinos, Inc.",LEMMIE D. WALKER,4687.4375
2011,"Isle of Capri Casinos, Inc.",LEMMIE D. WALKER,4687.4375
2012,"Isle of Capri Casinos, Inc.",LEMMIE D. WALKER,4687.4375
2013,"Isle of Capri Casinos, Inc.",LEMMIE D. WALKER,4687.4375
2014,"Isle of Capri Casinos, Inc.",LEMMIE D. WALKER,4687.4375
2015,"Isle of Capri Casinos, Inc.",LEMMIE D. WALKER,4687.4375
2016,"Isle of Capri Casinos, Inc.",LEMMIE D. WALKER,4687.4375
2009,"Isle of Capri Casinos, Inc.",JASON EDWARD HEBERT,4687.4375
2010,"Isle of Capri Casinos, Inc.",JASON EDWARD HEBERT,4687.4375
2011,"Isle of Capri Casinos, Inc.",JASON EDWARD HEBERT,4687.4375
2012,"Isle of Capri Casinos, Inc.",JASON EDWARD HEBERT,4687.4375
2013,"Isle of Capri Casinos, Inc.",JASON EDWARD HEBERT,4687.4375
2014,"Isle of Capri Casinos, Inc.",JASON EDWARD HEBERT,4687.4375
2015,"Isle of Capri Casinos, Inc.",JASON EDWARD HEBERT,4687.4375
2016,"Isle of Capri Casinos, Inc.",JASON EDWARD HEBERT,4687.4375
2009,"Isle of Capri Casinos, Inc.",JOHN JOSEPH SABATHE,4687.4375
2010,"Isle of Capri Casinos, Inc.",JOHN JOSEPH SABATHE,4687.4375
2011,"Isle of Capri Casinos, Inc.",JOHN JOSEPH SABATHE,4687.4375
2012,"Isle of Capri Casinos, Inc.",JOHN JOSEPH SABATHE,4687.4375
2013,"Isle of Capri Casinos, Inc.",JOHN JOSEPH SABATHE,4687.4375
2014,"Isle of Capri Casinos, Inc.",JOHN JOSEPH SABATHE,4687.4375
2015,"Isle of Capri Casinos, Inc.",JOHN JOSEPH SABATHE,4687.4375
2016,"Isle of Capri Casinos, Inc.",JOHN JOSEPH SABATHE,4687.4375
2009,"Isle of Capri Casinos, Inc.",JOHN LUCAS WALTERS,4687.4375
2010,"Isle of Capri Casinos, Inc.",JOHN LUCAS WALTERS,4687.4375
2011,"Isle of Capri Casinos, Inc.",JOHN LUCAS WALTERS,4687.4375
2012,"Isle of Capri Casinos, Inc.",JOHN LUCAS WALTERS,4687.4375
2013,"Isle of Capri Casinos, Inc.",JOHN LUCAS WALTERS,4687.4375
2014,"Isle of Capri Casinos, Inc.",JOHN LUCAS WALTERS,4687.4375
2015,"Isle of Capri Casinos, Inc.",JOHN LUCAS WALTERS,4687.4375
2016,"Isle of Capri Casinos, Inc.",JOHN LUCAS WALTERS,4687.4375
2009,"Isle of Capri Casinos, Inc.",BERNARD E. BOUDREAUX,4687.4375
2010,"Isle of Capri Casinos, Inc.",BERNARD E. BOUDREAUX,4687.4375
2011,"Isle of Capri Casinos, Inc.",BERNARD E. BOUDREAUX,4687.4375
2012,"Isle of Capri Casinos, Inc.",BERNARD E. BOUDREAUX,4687.4375
2013,"Isle of Capri Casinos, Inc.",BERNARD E. BOUDREAUX,4687.4375
2014,"Isle of Capri Casinos, Inc.",BERNARD E. BOUDREAUX,4687.4375
2015,"Isle of Capri Casinos, Inc.",BERNARD E. BOUDREAUX,4687.4375
2016,"Isle of Capri Casinos, Inc.",BERNARD E. BOUDREAUX,4687.4375
2009,Entergy Corp.,KENNETH E. NAQUIN,43749.875
2010,Entergy Corp.,KENNETH E. NAQUIN,43749.875
2011,Entergy Corp.,KENNETH E. NAQUIN,43749.875
2012,Entergy Corp.,KENNETH E. NAQUIN,43749.875
2013,"Mapes & Mapes, Inc.",KENNETH E. NAQUIN,58333.166666666664
2014,"Mapes & Mapes, Inc.",KENNETH E. NAQUIN,58333.166666666664
2015,"Mapes & Mapes, Inc.",KENNETH E. NAQUIN,58333.166666666664
2013,"Star Hill Consulting, LLC",KENNETH E. NAQUIN,24999.833333333332
2014,"Star Hill Consulting, LLC",KENNETH E. NAQUIN,24999.833333333332
2015,"Star Hill Consulting, LLC",KENNETH E. NAQUIN,24999.833333333332
2009,Entergy Corp.,PAULA PELLERIN DAVIS,43749.875
2010,Entergy Corp.,PAULA PELLERIN DAVIS,43749.875
2011,Entergy Corp.,PAULA PELLERIN DAVIS,43749.875
2012,Entergy Corp.,PAULA PELLERIN DAVIS,43749.875
2013,"Mapes & Mapes, Inc.",PAULA PELLERIN DAVIS,58333.166666666664
2014,"Mapes & Mapes, Inc.",PAULA PELLERIN DAVIS,58333.166666666664
2015,"Mapes & Mapes, Inc.",PAULA PELLERIN DAVIS,58333.166666666664
2013,"Star Hill Consulting, LLC",PAULA PELLERIN DAVIS,24999.833333333332
2014,"Star Hill Consulting, LLC",PAULA PELLERIN DAVIS,24999.833333333332
2015,"Star Hill Consulting, LLC",PAULA PELLERIN DAVIS,24999.833333333332
2009,Entergy Corp.,STEPHEN WINSTON GLUSMAN,43749.875
2010,Entergy Corp.,STEPHEN WINSTON GLUSMAN,43749.875
2011,Entergy Corp.,STEPHEN WINSTON GLUSMAN,43749.875
2012,Entergy Corp.,STEPHEN WINSTON GLUSMAN,43749.875
2013,"Mapes & Mapes, Inc.",STEPHEN WINSTON GLUSMAN,58333.166666666664
2014,"Mapes & Mapes, Inc.",STEPHEN WINSTON GLUSMAN,58333.166666666664
2015,"Mapes & Mapes, Inc.",STEPHEN WINSTON GLUSMAN,58333.166666666664
2013,"Star Hill Consulting, LLC",STEPHEN WINSTON GLUSMAN,24999.833333333332
2014,"Star Hill Consulting, LLC",STEPHEN WINSTON GLUSMAN,24999.833333333332
2015,"Star Hill Consulting, LLC",STEPHEN WINSTON GLUSMAN,24999.833333333332
2009,Entergy Corp.,CLINTON  SCHEXNAYDER,43749.875
2010,Entergy Corp.,CLINTON  SCHEXNAYDER,43749.875
2011,Entergy Corp.,CLINTON  SCHEXNAYDER,43749.875
2012,Entergy Corp.,CLINTON  SCHEXNAYDER,43749.875
2013,"Mapes & Mapes, Inc.",CLINTON  SCHEXNAYDER,58333.166666666664
2014,"Mapes & Mapes, Inc.",CLINTON  SCHEXNAYDER,58333.166666666664
2015,"Mapes & Mapes, Inc.",CLINTON  SCHEXNAYDER,58333.166666666664
2013,"Star Hill Consulting, LLC",CLINTON  SCHEXNAYDER,24999.833333333332
2014,"Star Hill Consulting, LLC",CLINTON  SCHEXNAYDER,24999.833333333332
2015,"Star Hill Consulting, LLC",CLINTON  SCHEXNAYDER,24999.833333333332
2009,Entergy Corp.,STEPHEN A TERRILL,43749.875
2010,Entergy Corp.,STEPHEN A TERRILL,43749.875
2011,Entergy Corp.,STEPHEN A TERRILL,43749.875
2012,Entergy Corp.,STEPHEN A TERRILL,43749.875
2013,"Mapes & Mapes, Inc.",STEPHEN A TERRILL,58333.166666666664
2014,"Mapes & Mapes, Inc.",STEPHEN A TERRILL,58333.166666666664
2015,"Mapes & Mapes, Inc.",STEPHEN A TERRILL,58333.166666666664
2013,"Star Hill Consulting, LLC",STEPHEN A TERRILL,24999.833333333332
2014,"Star Hill Consulting, LLC",STEPHEN A TERRILL,24999.833333333332
2015,"Star Hill Consulting, LLC",STEPHEN A TERRILL,24999.833333333332
2009,Entergy Corp.,SHELL  DAVIES,43749.875
2010,Entergy Corp.,SHELL  DAVIES,43749.875
2011,Entergy Corp.,SHELL  DAVIES,43749.875
2012,Entergy Corp.,SHELL  DAVIES,43749.875
2013,"Mapes & Mapes, Inc.",SHELL  DAVIES,58333.166666666664
2014,"Mapes & Mapes, Inc.",SHELL  DAVIES,58333.166666666664
2015,"Mapes & Mapes, Inc.",SHELL  DAVIES,58333.166666666664
2013,"Star Hill Consulting, LLC",SHELL  DAVIES,24999.833333333332
2014,"Star Hill Consulting, LLC",SHELL  DAVIES,24999.833333333332
2015,"Star Hill Consulting, LLC",SHELL  DAVIES,24999.833333333332
2009,Entergy Corp.,AL JEROME RANSOME,43749.875
2010,Entergy Corp.,AL JEROME RANSOME,43749.875
2011,Entergy Corp.,AL JEROME RANSOME,43749.875
2012,Entergy Corp.,AL JEROME RANSOME,43749.875
2013,"Mapes & Mapes, Inc.",AL JEROME RANSOME,58333.166666666664
2014,"Mapes & Mapes, Inc.",AL JEROME RANSOME,58333.166666666664
2015,"Mapes & Mapes, Inc.",AL JEROME RANSOME,58333.166666666664
2013,"Star Hill Consulting, LLC",AL JEROME RANSOME,24999.833333333332
2014,"Star Hill Consulting, LLC",AL JEROME RANSOME,24999.833333333332
2015,"Star Hill Consulting, LLC",AL JEROME RANSOME,24999.833333333332
2016,Ashley Herad,JUDY ANN MCCLEARY,24999.0
2009,Louisiana Association of Nonprofit Organizations,JUDY ANN MCCLEARY,24999.0
2011,Louisiana Association of Nonprofit Organizations,JUDY ANN MCCLEARY,24999.0
2013,Louisiana Budget Project,JUDY ANN MCCLEARY,6249.75
2014,Louisiana Budget Project,JUDY ANN MCCLEARY,6249.75
2015,Louisiana Budget Project,JUDY ANN MCCLEARY,6249.75
2016,Louisiana Budget Project,JUDY ANN MCCLEARY,6249.75
2016,Ashley Herad,MICHAEL E WOLFF,24999.0
2009,Louisiana Association of Nonprofit Organizations,MICHAEL E WOLFF,24999.0
2011,Louisiana Association of Nonprofit Organizations,MICHAEL E WOLFF,24999.0
2013,Louisiana Budget Project,MICHAEL E WOLFF,6249.75
2014,Louisiana Budget Project,MICHAEL E WOLFF,6249.75
2015,Louisiana Budget Project,MICHAEL E WOLFF,6249.75
2016,Louisiana Budget Project,MICHAEL E WOLFF,6249.75
2009,P. M. Woods - Self Employed,THEOGENE ANTHONY MILLS,2777.6666666666665
2010,P. M. Woods - Self Employed,THEOGENE ANTHONY MILLS,2777.6666666666665
2011,P. M. Woods - Self Employed,THEOGENE ANTHONY MILLS,2777.6666666666665
2012,P. M. Woods - Self Employed,THEOGENE ANTHONY MILLS,2777.6666666666665
2013,P. M. Woods - Self Employed,THEOGENE ANTHONY MILLS,2777.6666666666665
2014,P. M. Woods - Self Employed,THEOGENE ANTHONY MILLS,2777.6666666666665
2015,P. M. Woods - Self Employed,THEOGENE ANTHONY MILLS,2777.6666666666665
2016,P. M. Woods - Self Employed,THEOGENE ANTHONY MILLS,2777.6666666666665
2017,P. M. Woods - Self Employed,THEOGENE ANTHONY MILLS,2777.6666666666665
2009,"Chemical Waste Management, Inc. ",SCOTT A. HINES,2777.6666666666665
2010,"Chemical Waste Management, Inc. ",SCOTT A. HINES,2777.6666666666665
2011,"Chemical Waste Management, Inc. ",SCOTT A. HINES,2777.6666666666665
2012,"Chemical Waste Management, Inc. ",SCOTT A. HINES,2777.6666666666665
2013,"Chemical Waste Management, Inc. ",SCOTT A. HINES,2777.6666666666665
2014,"Chemical Waste Management, Inc. ",SCOTT A. HINES,2777.6666666666665
2015,"Chemical Waste Management, Inc. ",SCOTT A. HINES,2777.6666666666665
2016,"Chemical Waste Management, Inc. ",SCOTT A. HINES,2777.6666666666665
2017,"Chemical Waste Management, Inc. ",SCOTT A. HINES,2777.6666666666665
2009,The Dow Chemical Company,SCOTT A. HINES,2777.6666666666665
2010,The Dow Chemical Company,SCOTT A. HINES,2777.6666666666665
2011,The Dow Chemical Company,SCOTT A. HINES,2777.6666666666665
2012,The Dow Chemical Company,SCOTT A. HINES,2777.6666666666665
2013,The Dow Chemical Company,SCOTT A. HINES,2777.6666666666665
2014,The Dow Chemical Company,SCOTT A. HINES,2777.6666666666665
2015,The Dow Chemical Company,SCOTT A. HINES,2777.6666666666665
2016,The Dow Chemical Company,SCOTT A. HINES,2777.6666666666665
2017,The Dow Chemical Company,SCOTT A. HINES,2777.6666666666665
2009,"Waste Management of Louisiana, L.L.C.",SCOTT A. HINES,2777.6666666666665
2010,"Waste Management of Louisiana, L.L.C.",SCOTT A. HINES,2777.6666666666665
2011,"Waste Management of Louisiana, L.L.C.",SCOTT A. HINES,2777.6666666666665
2012,"Waste Management of Louisiana, L.L.C.",SCOTT A. HINES,2777.6666666666665
2013,"Waste Management of Louisiana, L.L.C.",SCOTT A. HINES,2777.6666666666665
2014,"Waste Management of Louisiana, L.L.C.",SCOTT A. HINES,2777.6666666666665
2015,"Waste Management of Louisiana, L.L.C.",SCOTT A. HINES,2777.6666666666665
2016,"Waste Management of Louisiana, L.L.C.",SCOTT A. HINES,2777.6666666666665
2017,"Waste Management of Louisiana, L.L.C.",SCOTT A. HINES,2777.6666666666665
2009,Louisiana Retailers Association,BROCK  CREEKMORE,3124.875
2010,Louisiana Retailers Association,BROCK  CREEKMORE,3124.875
2011,Louisiana Retailers Association,BROCK  CREEKMORE,3124.875
2012,Louisiana Retailers Association,BROCK  CREEKMORE,3124.875
2013,Louisiana Retailers Association,BROCK  CREEKMORE,3124.875
2014,Louisiana Retailers Association,BROCK  CREEKMORE,3124.875
2015,Louisiana Retailers Association,BROCK  CREEKMORE,3124.875
2016,Louisiana Retailers Association,BROCK  CREEKMORE,3124.875
2014,Aetna ,GEORGE E. WILLIAMS,9374.875
2015,Aetna ,GEORGE E. WILLIAMS,9374.875
2016,Aetna ,GEORGE E. WILLIAMS,9374.875
2017,Aetna ,GEORGE E. WILLIAMS,9374.875
2012,America's Health Insurance Plans,GEORGE E. WILLIAMS,6249.916666666667
2013,America's Health Insurance Plans,GEORGE E. WILLIAMS,6249.916666666667
2014,America's Health Insurance Plans,GEORGE E. WILLIAMS,6249.916666666667
2015,America's Health Insurance Plans,GEORGE E. WILLIAMS,6249.916666666667
2016,America's Health Insurance Plans,GEORGE E. WILLIAMS,6249.916666666667
2017,America's Health Insurance Plans,GEORGE E. WILLIAMS,6249.916666666667
2013,American Legal Finance Association,GEORGE E. WILLIAMS,12499.5
2014,American Legal Finance Association,GEORGE E. WILLIAMS,12499.5
2014,Baton Rouge Area Chamber,GEORGE E. WILLIAMS,12499.5
2015,Baton Rouge Area Chamber,GEORGE E. WILLIAMS,12499.5
2010,"Benevis, LLC aka Kool Smiles",GEORGE E. WILLIAMS,4687.4375
2011,"Benevis, LLC aka Kool Smiles",GEORGE E. WILLIAMS,4687.4375
2012,"Benevis, LLC aka Kool Smiles",GEORGE E. WILLIAMS,4687.4375
2013,"Benevis, LLC aka Kool Smiles",GEORGE E. WILLIAMS,4687.4375
2014,"Benevis, LLC aka Kool Smiles",GEORGE E. WILLIAMS,4687.4375
2015,"Benevis, LLC aka Kool Smiles",GEORGE E. WILLIAMS,4687.4375
2016,"Benevis, LLC aka Kool Smiles",GEORGE E. WILLIAMS,4687.4375
2017,"Benevis, LLC aka Kool Smiles",GEORGE E. WILLIAMS,4687.4375
2014,Aetna ,KEVIN RAY BRIDWELL,9374.875
2015,Aetna ,KEVIN RAY BRIDWELL,9374.875
2016,Aetna ,KEVIN RAY BRIDWELL,9374.875
2017,Aetna ,KEVIN RAY BRIDWELL,9374.875
2012,America's Health Insurance Plans,KEVIN RAY BRIDWELL,6249.916666666667
2013,America's Health Insurance Plans,KEVIN RAY BRIDWELL,6249.916666666667
2014,America's Health Insurance Plans,KEVIN RAY BRIDWELL,6249.916666666667
2015,America's Health Insurance Plans,KEVIN RAY BRIDWELL,6249.916666666667
2016,America's Health Insurance Plans,KEVIN RAY BRIDWELL,6249.916666666667
2017,America's Health Insurance Plans,KEVIN RAY BRIDWELL,6249.916666666667
2013,American Legal Finance Association,KEVIN RAY BRIDWELL,12499.5
2014,American Legal Finance Association,KEVIN RAY BRIDWELL,12499.5
2014,Baton Rouge Area Chamber,KEVIN RAY BRIDWELL,12499.5
2015,Baton Rouge Area Chamber,KEVIN RAY BRIDWELL,12499.5
2010,"Benevis, LLC aka Kool Smiles",KEVIN RAY BRIDWELL,4687.4375
2011,"Benevis, LLC aka Kool Smiles",KEVIN RAY BRIDWELL,4687.4375
2012,"Benevis, LLC aka Kool Smiles",KEVIN RAY BRIDWELL,4687.4375
2013,"Benevis, LLC aka Kool Smiles",KEVIN RAY BRIDWELL,4687.4375
2014,"Benevis, LLC aka Kool Smiles",KEVIN RAY BRIDWELL,4687.4375
2015,"Benevis, LLC aka Kool Smiles",KEVIN RAY BRIDWELL,4687.4375
2016,"Benevis, LLC aka Kool Smiles",KEVIN RAY BRIDWELL,4687.4375
2017,"Benevis, LLC aka Kool Smiles",KEVIN RAY BRIDWELL,4687.4375
2014,Aetna ,ASHLEY DAIRE HERAD,9374.875
2015,Aetna ,ASHLEY DAIRE HERAD,9374.875
2016,Aetna ,ASHLEY DAIRE HERAD,9374.875
2017,Aetna ,ASHLEY DAIRE HERAD,9374.875
2012,America's Health Insurance Plans,ASHLEY DAIRE HERAD,6249.916666666667
2013,America's Health Insurance Plans,ASHLEY DAIRE HERAD,6249.916666666667
2014,America's Health Insurance Plans,ASHLEY DAIRE HERAD,6249.916666666667
2015,America's Health Insurance Plans,ASHLEY DAIRE HERAD,6249.916666666667
2016,America's Health Insurance Plans,ASHLEY DAIRE HERAD,6249.916666666667
2017,America's Health Insurance Plans,ASHLEY DAIRE HERAD,6249.916666666667
2013,American Legal Finance Association,ASHLEY DAIRE HERAD,12499.5
2014,American Legal Finance Association,ASHLEY DAIRE HERAD,12499.5
2014,Baton Rouge Area Chamber,ASHLEY DAIRE HERAD,12499.5
2015,Baton Rouge Area Chamber,ASHLEY DAIRE HERAD,12499.5
2010,"Benevis, LLC aka Kool Smiles",ASHLEY DAIRE HERAD,4687.4375
2011,"Benevis, LLC aka Kool Smiles",ASHLEY DAIRE HERAD,4687.4375
2012,"Benevis, LLC aka Kool Smiles",ASHLEY DAIRE HERAD,4687.4375
2013,"Benevis, LLC aka Kool Smiles",ASHLEY DAIRE HERAD,4687.4375
2014,"Benevis, LLC aka Kool Smiles",ASHLEY DAIRE HERAD,4687.4375
2015,"Benevis, LLC aka Kool Smiles",ASHLEY DAIRE HERAD,4687.4375
2016,"Benevis, LLC aka Kool Smiles",ASHLEY DAIRE HERAD,4687.4375
2017,"Benevis, LLC aka Kool Smiles",ASHLEY DAIRE HERAD,4687.4375
2014,Aetna ,MELISSA GREGG BLAKE,9374.875
2015,Aetna ,MELISSA GREGG BLAKE,9374.875
2016,Aetna ,MELISSA GREGG BLAKE,9374.875
2017,Aetna ,MELISSA GREGG BLAKE,9374.875
2012,America's Health Insurance Plans,MELISSA GREGG BLAKE,6249.916666666667
2013,America's Health Insurance Plans,MELISSA GREGG BLAKE,6249.916666666667
2014,America's Health Insurance Plans,MELISSA GREGG BLAKE,6249.916666666667
2015,America's Health Insurance Plans,MELISSA GREGG BLAKE,6249.916666666667
2016,America's Health Insurance Plans,MELISSA GREGG BLAKE,6249.916666666667
2017,America's Health Insurance Plans,MELISSA GREGG BLAKE,6249.916666666667
2013,American Legal Finance Association,MELISSA GREGG BLAKE,12499.5
